symbol,hint,rows,nonnull_ts,nonnull_ratio,tmin,tmax,reasons,file
BANKNIFTY,banknifty203192070,46536,46536,1.0,1970-01-01T05:30:00.000000+0530,2020-03-19T15:29:58.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2031920700pe.parquet
BANKNIFTY,banknifty203192080,44194,44194,1.0,1970-01-01T05:30:00.000000+0530,2020-03-19T15:29:58.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2031920800ce.parquet
BANKNIFTY,banknifty203192080,47068,47068,1.0,1970-01-01T05:30:00.000000+0530,2020-03-19T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2031920800pe.parquet
BANKNIFTY,banknifty203192090,44630,44630,1.0,1970-01-01T05:30:00.000000+0530,2020-03-19T15:29:58.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2031920900ce.parquet
BANKNIFTY,banknifty203192090,47423,47423,1.0,1970-01-01T05:30:00.000000+0530,2020-03-19T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2031920900pe.parquet
BANKNIFTY,banknifty203192590,12025,12025,1.0,1970-01-01T05:30:00.000000+0530,2020-03-13T18:25:46.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2031925900pe.parquet
BANKNIFTY,banknifty204011580,2696,2696,1.0,1970-01-01T05:30:00.000000+0530,2020-04-01T15:33:32.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040115800ce.parquet
BANKNIFTY,banknifty204011580,4898,4898,1.0,1970-01-01T05:30:00.000000+0530,2020-04-01T15:33:32.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040115800pe.parquet
BANKNIFTY,banknifty204011590,2873,2873,1.0,1970-01-01T05:30:00.000000+0530,2020-04-01T15:33:32.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040115900ce.parquet
BANKNIFTY,banknifty204011590,6009,6009,1.0,1970-01-01T05:30:00.000000+0530,2020-04-01T15:33:32.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040115900pe.parquet
BANKNIFTY,banknifty204011600,30289,30289,1.0,1970-01-01T05:30:00.000000+0530,2020-04-01T15:33:32.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040116000ce.parquet
BANKNIFTY,banknifty204011600,30121,30121,1.0,1970-01-01T05:30:00.000000+0530,2020-04-01T15:33:32.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040116000pe.parquet
BANKNIFTY,banknifty204011610,4986,4986,1.0,1970-01-01T05:30:00.000000+0530,2020-04-01T15:33:32.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040116100ce.parquet
BANKNIFTY,banknifty204011610,33501,33501,1.0,1970-01-01T05:30:00.000000+0530,2020-04-01T15:33:32.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040116100pe.parquet
BANKNIFTY,banknifty204011620,4373,4373,1.0,1970-01-01T05:30:00.000000+0530,2020-04-01T15:33:32.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040116200ce.parquet
BANKNIFTY,banknifty204011620,29865,29865,1.0,1970-01-01T05:30:00.000000+0530,2020-04-01T15:33:32.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040116200pe.parquet
BANKNIFTY,banknifty204091420,40,40,1.0,1970-01-01T05:30:00.000000+0530,2020-04-03T15:29:31.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040914200ce.parquet
BANKNIFTY,banknifty204091420,1101,1101,1.0,1970-01-01T05:30:00.000000+0530,2020-04-03T15:28:30.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040914200pe.parquet
BANKNIFTY,banknifty204091430,40,40,1.0,1970-01-01T05:30:00.000000+0530,2020-04-03T15:29:30.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040914300ce.parquet
BANKNIFTY,banknifty204091430,1867,1867,1.0,1970-01-01T05:30:00.000000+0530,2020-04-03T15:29:01.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040914300pe.parquet
BANKNIFTY,banknifty204091440,72,72,1.0,1970-01-01T05:30:00.000000+0530,2020-04-03T15:29:33.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040914400ce.parquet
BANKNIFTY,banknifty204091440,2910,2910,1.0,1970-01-01T05:30:00.000000+0530,2020-04-03T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040914400pe.parquet
BANKNIFTY,banknifty204091450,6363,6363,1.0,1970-01-01T05:30:00.000000+0530,2020-04-03T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040914500ce.parquet
BANKNIFTY,banknifty204091450,7710,7710,1.0,1970-01-01T05:30:00.000000+0530,2020-04-03T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040914500pe.parquet
BANKNIFTY,banknifty204091460,1474,1474,1.0,1970-01-01T05:30:00.000000+0530,2020-04-03T15:29:48.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040914600ce.parquet
BANKNIFTY,banknifty204091460,15859,15859,1.0,1970-01-01T05:30:00.000000+0530,2020-04-03T15:29:59.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040914600pe.parquet
BANKNIFTY,banknifty204091470,5006,5006,1.0,1970-01-01T05:30:00.000000+0530,2020-04-03T15:29:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040914700ce.parquet
BANKNIFTY,banknifty204091470,18498,18498,1.0,1970-01-01T05:30:00.000000+0530,2020-04-03T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040914700pe.parquet
BANKNIFTY,banknifty204091480,5289,5289,1.0,1970-01-01T05:30:00.000000+0530,2020-04-03T15:28:30.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040914800ce.parquet
BANKNIFTY,banknifty204091480,20462,20462,1.0,1970-01-01T05:30:00.000000+0530,2020-04-03T15:29:58.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040914800pe.parquet
BANKNIFTY,banknifty204091490,5042,5042,1.0,1970-01-01T05:30:00.000000+0530,2020-04-03T15:28:32.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040914900ce.parquet
BANKNIFTY,banknifty204091490,20922,20922,1.0,1970-01-01T05:30:00.000000+0530,2020-04-03T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040914900pe.parquet
BANKNIFTY,banknifty204091500,23081,23081,1.0,1970-01-01T05:30:00.000000+0530,2020-04-07T11:05:25.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040915000ce.parquet
BANKNIFTY,banknifty204091500,23075,23075,1.0,1970-01-01T05:30:00.000000+0530,2020-04-07T11:05:24.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040915000pe.parquet
BANKNIFTY,banknifty204091510,6175,6175,1.0,1970-01-01T05:30:00.000000+0530,2020-04-07T11:05:20.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040915100ce.parquet
BANKNIFTY,banknifty204091510,24557,24557,1.0,1970-01-01T05:30:00.000000+0530,2020-04-07T11:05:25.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040915100pe.parquet
BANKNIFTY,banknifty204091700,83869,83869,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040917000ce.parquet
BANKNIFTY,banknifty204092030,54221,54221,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:29:58.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040920300pe.parquet
BANKNIFTY,banknifty204092150,47782,47782,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:29:57.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040921500ce.parquet
BANKNIFTY,banknifty204092150,30159,30159,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:29:59.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040921500pe.parquet
BANKNIFTY,banknifty204092160,33815,33815,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:28:42.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040921600ce.parquet
BANKNIFTY,banknifty204092160,8311,8311,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:29:54.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040921600pe.parquet
BANKNIFTY,banknifty204092170,31429,31429,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:28:42.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040921700ce.parquet
BANKNIFTY,banknifty204092170,7776,7776,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:29:54.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040921700pe.parquet
BANKNIFTY,banknifty204092180,28864,28864,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:29:34.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040921800ce.parquet
BANKNIFTY,banknifty204092180,8194,8194,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:29:54.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040921800pe.parquet
BANKNIFTY,banknifty204092190,24421,24421,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:29:26.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040921900ce.parquet
BANKNIFTY,banknifty204092190,7125,7125,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:29:54.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040921900pe.parquet
BANKNIFTY,banknifty204092200,31495,31495,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:29:45.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040922000ce.parquet
BANKNIFTY,banknifty204092200,19874,19874,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:29:59.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040922000pe.parquet
BANKNIFTY,banknifty204092210,14066,14066,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:29:48.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040922100ce.parquet
BANKNIFTY,banknifty204092210,6711,6711,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:29:54.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040922100pe.parquet
BANKNIFTY,banknifty204092220,10950,10950,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:27:38.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040922200ce.parquet
BANKNIFTY,banknifty204092220,6480,6480,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:29:54.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040922200pe.parquet
BANKNIFTY,banknifty204092230,7703,7703,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:27:39.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040922300ce.parquet
BANKNIFTY,banknifty204092230,5572,5572,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:29:54.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040922300pe.parquet
BANKNIFTY,banknifty204092240,6358,6358,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:29:23.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040922400ce.parquet
BANKNIFTY,banknifty204092240,5386,5386,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:29:54.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040922400pe.parquet
BANKNIFTY,banknifty204092250,15467,15467,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:29:14.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040922500ce.parquet
BANKNIFTY,banknifty204092250,4386,4386,1.0,1970-01-01T05:30:00.000000+0530,2020-04-09T15:29:54.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2040922500pe.parquet
BANKNIFTY,banknifty204161570,1,1,1.0,2020-04-16T09:23:55.000000+0530,2020-04-16T09:23:55.000000+0530,very_low_rows(<=10),data/raw/options/banknifty2041615700ce.parquet
BANKNIFTY,banknifty204161570,3,3,1.0,2020-04-16T09:30:07.000000+0530,2020-04-16T09:34:09.000000+0530,very_low_rows(<=10),data/raw/options/banknifty2041615700pe.parquet
BANKNIFTY,banknifty204161600,4946,4946,1.0,1970-01-01T05:30:00.000000+0530,2020-04-16T11:15:29.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2041616000ce.parquet
BANKNIFTY,banknifty204161600,8995,8995,1.0,1970-01-01T05:30:00.000000+0530,2020-04-16T11:15:31.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2041616000pe.parquet
BANKNIFTY,banknifty204161610,230,230,1.0,1970-01-01T05:30:00.000000+0530,2020-04-16T12:55:38.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2041616100ce.parquet
BANKNIFTY,banknifty204161610,2793,2793,1.0,1970-01-01T05:30:00.000000+0530,2020-04-16T12:55:04.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2041616100pe.parquet
BANKNIFTY,banknifty204161620,970,970,1.0,1970-01-01T05:30:00.000000+0530,2020-04-16T14:15:49.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2041616200ce.parquet
BANKNIFTY,banknifty204161620,2840,2840,1.0,1970-01-01T05:30:00.000000+0530,2020-04-16T14:10:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2041616200pe.parquet
BANKNIFTY,banknifty204161630,3177,3177,1.0,1970-01-01T05:30:00.000000+0530,2020-04-16T15:15:54.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2041616300ce.parquet
BANKNIFTY,banknifty204161630,4219,4219,1.0,1970-01-01T05:30:00.000000+0530,2020-04-16T15:15:36.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2041616300pe.parquet
BANKNIFTY,banknifty204161640,4015,4015,1.0,1970-01-01T05:30:00.000000+0530,2020-04-16T15:29:58.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2041616400ce.parquet
BANKNIFTY,banknifty204161640,9113,9113,1.0,1970-01-01T05:30:00.000000+0530,2020-04-16T15:28:27.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2041616400pe.parquet
BANKNIFTY,banknifty204161650,30011,30011,1.0,1970-01-01T05:30:00.000000+0530,2020-04-16T15:29:58.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2041616500ce.parquet
BANKNIFTY,banknifty204161650,35463,35463,1.0,1970-01-01T05:30:00.000000+0530,2020-04-16T15:29:57.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2041616500pe.parquet
BANKNIFTY,banknifty204161660,4483,4483,1.0,1970-01-01T05:30:00.000000+0530,2020-04-16T15:29:58.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2041616600ce.parquet
BANKNIFTY,banknifty204161660,27742,27742,1.0,1970-01-01T05:30:00.000000+0530,2020-04-16T15:23:55.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2041616600pe.parquet
BANKNIFTY,banknifty204161670,4506,4506,1.0,1970-01-01T05:30:00.000000+0530,2020-04-16T15:29:58.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2041616700ce.parquet
BANKNIFTY,banknifty204161670,29172,29172,1.0,1970-01-01T05:30:00.000000+0530,2020-04-16T15:29:44.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2041616700pe.parquet
BANKNIFTY,banknifty204161680,4643,4643,1.0,1970-01-01T05:30:00.000000+0530,2020-04-16T15:29:58.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2041616800ce.parquet
BANKNIFTY,banknifty204161680,30426,30426,1.0,1970-01-01T05:30:00.000000+0530,2020-04-16T15:29:40.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2041616800pe.parquet
BANKNIFTY,banknifty204231630,981,981,1.0,1970-01-01T05:30:00.000000+0530,2020-04-22T13:55:52.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2042316300ce.parquet
BANKNIFTY,banknifty204231630,3702,3702,1.0,1970-01-01T05:30:00.000000+0530,2020-04-22T13:56:05.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2042316300pe.parquet
BANKNIFTY,banknifty204232300,39167,39167,1.0,1970-01-01T05:30:00.000000+0530,2020-04-23T15:30:00.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2042323000pe.parquet
BANKNIFTY,banknifty204232340,20955,20955,1.0,1970-01-01T05:30:00.000000+0530,2020-04-20T15:29:59.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2042323400ce.parquet
BANKNIFTY,banknifty204232340,1702,1702,1.0,1970-01-01T05:30:00.000000+0530,2020-04-20T15:29:58.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2042323400pe.parquet
BANKNIFTY,banknifty204232350,20396,20396,1.0,1970-01-01T05:30:00.000000+0530,2020-04-20T15:25:18.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2042323500ce.parquet
BANKNIFTY,banknifty204232350,19131,19131,1.0,1970-01-01T05:30:00.000000+0530,2020-04-20T15:25:18.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2042323500pe.parquet
BANKNIFTY,banknifty204232360,17650,17650,1.0,1970-01-01T05:30:00.000000+0530,2020-04-20T14:50:12.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2042323600ce.parquet
BANKNIFTY,banknifty204232360,1127,1127,1.0,1970-01-01T05:30:00.000000+0530,2020-04-20T14:50:10.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2042323600pe.parquet
BANKNIFTY,banknifty204232370,11659,11659,1.0,1970-01-01T05:30:00.000000+0530,2020-04-20T14:50:12.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2042323700ce.parquet
BANKNIFTY,banknifty204232370,769,769,1.0,1970-01-01T05:30:00.000000+0530,2020-04-20T14:50:11.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2042323700pe.parquet
BANKNIFTY,banknifty205071620,10,10,1.0,2020-05-05T14:56:41.000000+0530,2020-05-06T09:22:05.000000+0530,very_low_rows(<=10),data/raw/options/banknifty2050716200ce.parquet
BANKNIFTY,banknifty205071630,405,405,1.0,1970-01-01T05:30:00.000000+0530,2020-05-06T10:05:20.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2050716300ce.parquet
BANKNIFTY,banknifty205071630,856,856,1.0,1970-01-01T05:30:00.000000+0530,2020-05-06T10:05:23.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2050716300pe.parquet
BANKNIFTY,banknifty205071640,506,506,1.0,1970-01-01T05:30:00.000000+0530,2020-05-07T12:22:41.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2050716400ce.parquet
BANKNIFTY,banknifty205071640,1165,1165,1.0,1970-01-01T05:30:00.000000+0530,2020-05-07T12:37:53.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2050716400pe.parquet
BANKNIFTY,banknifty205071650,17279,17279,1.0,1970-01-01T05:30:00.000000+0530,2020-05-07T15:29:56.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2050716500ce.parquet
BANKNIFTY,banknifty205071650,11848,11848,1.0,1970-01-01T05:30:00.000000+0530,2020-05-07T15:28:24.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2050716500pe.parquet
BANKNIFTY,banknifty205071660,2305,2305,1.0,1970-01-01T05:30:00.000000+0530,2020-05-07T15:22:41.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2050716600ce.parquet
BANKNIFTY,banknifty205071660,11105,11105,1.0,1970-01-01T05:30:00.000000+0530,2020-05-07T15:29:41.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2050716600pe.parquet
BANKNIFTY,banknifty205071670,3432,3432,1.0,1970-01-01T05:30:00.000000+0530,2020-05-07T15:22:42.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2050716700ce.parquet
BANKNIFTY,banknifty205071670,15348,15348,1.0,1970-01-01T05:30:00.000000+0530,2020-05-07T15:22:42.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2050716700pe.parquet
BANKNIFTY,banknifty205071680,3825,3825,1.0,1970-01-01T05:30:00.000000+0530,2020-05-07T15:22:42.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2050716800ce.parquet
BANKNIFTY,banknifty205071680,22420,22420,1.0,1970-01-01T05:30:00.000000+0530,2020-05-07T15:28:51.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2050716800pe.parquet
BANKNIFTY,banknifty205071690,3681,3681,1.0,1970-01-01T05:30:00.000000+0530,2020-05-07T15:22:42.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2050716900ce.parquet
BANKNIFTY,banknifty205071690,33937,33937,1.0,1970-01-01T05:30:00.000000+0530,2020-05-07T15:28:58.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2050716900pe.parquet
BANKNIFTY,banknifty205071700,73279,73279,1.0,1970-01-01T05:30:00.000000+0530,2020-05-07T15:29:56.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2050717000ce.parquet
BANKNIFTY,banknifty205071700,65709,65709,1.0,1970-01-01T05:30:00.000000+0530,2020-05-07T15:29:58.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2050717000pe.parquet
BANKNIFTY,banknifty205071710,13354,13354,1.0,1970-01-01T05:30:00.000000+0530,2020-05-07T15:29:56.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2050717100ce.parquet
BANKNIFTY,banknifty205071710,51387,51387,1.0,1970-01-01T05:30:00.000000+0530,2020-05-07T15:22:52.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2050717100pe.parquet
BANKNIFTY,banknifty205071720,13337,13337,1.0,1970-01-01T05:30:00.000000+0530,2020-05-07T15:29:56.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2050717200ce.parquet
BANKNIFTY,banknifty205071720,59320,59320,1.0,1970-01-01T05:30:00.000000+0530,2020-05-07T15:25:33.000000+0530,min_timestamp_out_of_range,data/raw/options/banknifty2050717200pe.parquet
